conversion_id,user_id,conversion_date,conversion_channel,previous_experiment_group,trial_started
127983c8-5be2-4f45-a8b7-207e9a9d8baf,aa8c9864-c1fd-438e-b6be-e12a093651e5,2025-09-30 00:25:41,in-app,control,0
e9537933-a93f-4da4-9f4a-17fd59f4a9e0,4a2a6ba1-a5e2-4add-8daf-b29049ebb695,2025-09-05 11:20:19,in-app,control,0
2d40ebcf-a846-4109-b43c-f36fd6962cbf,66393edf-5fcf-4093-bf88-d5660a2cc78c,2025-09-08 00:20:41,in-app,control,0
83662818-5d91-498f-b85f-c4c138251bee,5e98576a-35a0-463c-a518-ec17cef85ced,2025-09-26 01:57:46,in-app,control,0
601cd287-bfaf-426f-ac6e-c5eaad0768fa,7dd239ee-99e6-4957-a291-efec11f6d44c,2025-08-16 00:05:24,in-app,control,0
24e7477a-cb95-4396-b5f2-9f415fbbd8b6,205c80d2-23a4-47fe-8e85-b0174ab9af13,2025-09-25 02:49:27,in-app,treatment,0
63f64dc1-a024-4721-ad34-724ebe4b2d03,91ebed6a-5abe-42f0-8e7b-2ac2850c0f7b,2025-06-26 16:33:41,in-app,control,1
c503da47-7ff8-484e-a1a6-862646a8b5ef,6a3076ee-85af-4c99-b367-eff02021ebc1,2025-09-13 22:01:59,in-app,control,0
2efcde3c-2ccc-4a4c-af3a-b92ec234e120,ad626865-7660-40ea-9900-db3c11c836fb,2025-07-21 16:22:24,in-app,treatment,0
bf7f538d-a5bb-4bc8-ae67-94ea3f2706f7,e865050a-3bc1-48f3-9817-971573501f2c,2025-09-30 02:02:15,email,treatment,0
0d26dd93-ec97-4580-9105-8f5eb37d1fda,0152755e-1b37-4f6d-9c1d-b73929607c65,2025-09-26 05:44:10,in-app,treatment,1
22243e2d-6cdb-4871-82f3-9b13aa01159b,b10cf78c-f7ca-434c-bde5-3289b499003b,2025-08-27 02:31:48,in-app,treatment,0
4bc3d503-1b3d-454f-a476-09d0a62fbf08,ff89668e-e549-4e3a-b8d8-ffa96ea1a8b7,2025-07-07 13:29:46,in-app,control,0
e3b261c6-54f3-49fd-975d-4780a4dfd4b2,dc7bbdf6-7943-49ce-a5e3-96a4e2be046f,2025-07-23 03:21:51,email,treatment,0
e16ce54d-9d02-4b1a-a148-7eafdce6e6e1,d98a7eb8-1bb6-4064-964d-860ad79658b2,2025-08-16 07:21:43,in-app,control,0
068a6e25-6af9-4c68-b434-5662a9b0bf10,71546cb5-0371-4228-81fe-ca375b96f484,2025-07-14 06:53:39,web,treatment,0
a5d99b74-9b3b-4e99-bf48-e4cbdcbe4f21,8d142be6-81cf-4e57-bfac-741dfb9f8a8e,2025-09-08 01:11:02,email,control,1
96eb5740-622e-4c2b-bde3-f494cddb78c9,57f5481c-796d-4aed-938c-5f40ab3ae56b,2025-06-22 22:39:34,in-app,control,0
4e0bf1e3-6a59-4e41-b031-bf107cb7759d,b06b7efa-4af1-4394-8aba-8ab06b31e6f7,2025-09-13 08:51:46,in-app,control,0
f9ac4cd9-3d9d-493c-9c80-53dd2a350a55,b8749b55-eda1-474a-a200-f149a1b79c89,2025-07-08 11:00:50,in-app,treatment,0
61c298d0-886a-4e63-adf1-9618cf9fad6f,0fb67d69-a30b-4ce0-9628-cface3e5ecea,2025-09-26 11:28:16,email,control,1
25ee9366-a96d-4b52-aeed-e717e1acce06,12e81fa8-aee9-4455-a9b5-4c81ea703863,2025-08-26 16:53:00,in-app,control,0
552a88b2-e63c-4248-ad30-26d9036bca65,21494c10-b9f7-4efe-81a1-a1566c7c71a9,2025-07-11 15:04:00,web,treatment,0
3fe53fba-f2d8-4438-8f42-2835b815f841,f65ea486-9f60-43f6-8163-73329fc42083,2025-07-13 04:57:25,in-app,control,0
2e4ea416-530d-4b9f-875f-ed82200bb5f7,69f9ea21-7049-4b7e-a2ad-7d2c449c6d32,2025-08-18 10:03:17,in-app,treatment,0
788a6831-d860-4b1f-a917-2dbfccc9a0e8,0840ec55-ae65-4a56-b870-5cbc75092ca4,2025-07-09 04:42:26,email,treatment,0
71ad229e-7ba5-4e42-bef5-316f18a8b952,bf408541-1840-4156-bbaa-852450eee1cb,2025-08-19 23:56:55,in-app,control,0
7c3cb614-dcf9-49b7-8d52-81268157d649,72b2ad39-84b7-4c65-bf8c-92805e422ceb,2025-07-11 02:38:27,in-app,treatment,1
fe9e1937-a4ba-4e44-b1da-da3e5e808d0e,8d8bb7b3-d3cf-4b42-8b70-89fcae1fc919,2025-06-19 11:48:24,in-app,control,0
e70aa132-c060-44cc-8cfa-7258e9ce1e48,d3491367-764f-4872-9665-1c3a892b2b5f,2025-08-10 05:44:57,email,treatment,1
ea507898-fd3c-48df-9385-3aaf79d1369e,40366901-f4d1-4bde-869f-466e5b5b7c59,2025-07-26 19:25:38,in-app,control,1
04e4fdae-56af-482e-9665-a7253e3f73f4,85fd6ba3-b164-4a4a-a7c4-3d2456849aff,2025-07-19 15:54:48,email,control,1
8c0d48ce-e36a-4fb9-b904-ba481ff597f5,08fda754-1edd-4709-9764-923aa817eeb4,2025-06-15 07:38:38,web,treatment,1
c1d7ac40-0f4e-4179-8528-8561643f7230,c43046bb-0701-44be-a579-41d08abf2d6a,2025-07-15 18:03:08,in-app,treatment,1
37b1d1d4-d76b-4d4e-96ad-cd0082f198bc,d693ebb8-9646-4a85-812c-bb2bbf2cfdc9,2025-06-06 02:45:37,email,treatment,0
185ba674-563e-4d98-9773-f56a43435cde,8349b83b-fed8-4ba2-8a28-cbb77c845eae,2025-08-13 13:46:45,in-app,treatment,0
1aaf7e95-e12b-45e1-911d-592a1f7c86e0,35bd2846-0394-4eef-86d5-bec15c41a22c,2025-09-26 21:49:35,web,treatment,1
1d534432-f777-49c2-8669-a5fc8abfe012,51caa14d-775a-4e27-b227-58f8784e508a,2025-08-18 03:13:39,web,control,0
daa04b5e-4237-4feb-8488-24656b272373,b44c7acc-1b0f-4a65-9570-bfa68ee2e85f,2025-08-12 21:51:00,in-app,treatment,0
3f4b6b83-6f5f-4334-a5e9-8b080dfcdd0c,65e2f0cd-cf4d-4e85-8127-776185fda68d,2025-08-17 08:50:22,email,treatment,0
9b8e3359-62e9-41ab-8668-c837049a5015,66a6ba43-1fdd-4621-a4c3-ff0c5e569a96,2025-08-10 02:40:49,in-app,treatment,1
050ca17d-b345-4b51-9a70-3b93210875db,20c1c9c0-62ac-483d-8338-2adbec054836,2025-07-01 08:38:20,email,treatment,0
1637aa88-33b8-4f83-a45a-12c7dad48c4d,896962d5-5d89-4f72-93a9-a2c8bd5d31b3,2025-07-24 12:59:47,in-app,treatment,0
c3f96fae-00b8-4243-95cf-b1b739b31134,2206b1c3-75ab-4775-934a-009bf2b6cb5b,2025-08-20 18:59:37,in-app,treatment,0
86a4d72f-b93b-4eaa-afc5-a5c5dd023f0a,9e87cc99-a092-41f3-ba34-a016c6eca8b8,2025-08-09 04:42:00,in-app,control,0
221fecd6-ea12-42e4-8290-6b31c12a246a,c1f14042-8961-4942-832b-4f930157c050,2025-06-20 06:29:47,email,treatment,1
1496c68e-1a38-4b64-8908-0a5f9565e3e5,cd28fadc-6ff6-477a-9a03-4ed429f831be,2025-06-09 06:02:57,in-app,control,0
847fbd10-5e88-443e-9820-72c92bf23869,e49a5ffc-648e-4955-b708-e51e18ab70dc,2025-09-22 09:44:04,web,control,0
730e5c4b-9b61-440a-98c9-5636adf03ee6,054f4287-5f95-41eb-8acb-323a9b6f0ec4,2025-09-28 21:12:43,in-app,control,0
31763802-cc6f-408d-91ee-4d448445e7d4,58a822a5-b7ce-4e99-a8e8-2aa403e2cbcb,2025-07-01 04:46:47,in-app,control,0
cf176b59-3945-48a1-a944-eeba47d4f98d,1b975d2f-0e6a-4123-b22f-dd29df82f3b9,2025-09-30 22:51:34,web,treatment,0
bf8a1469-ac49-422c-861a-12147d8feb4d,4571b951-150c-40d9-b85e-f81ee1e55bdb,2025-06-02 05:50:33,email,treatment,0
4084ee31-7e42-4c49-8809-a59da3901407,b30f05d7-332e-4356-a5bd-01caa5c32c47,2025-07-02 22:21:13,email,control,0
b2320dbe-60db-46b6-a6b9-5f3f5c18dbbe,af2b22ab-0ebb-43e0-9549-e3925e17c1c0,2025-06-28 09:23:47,in-app,control,1
7f0af733-55f8-40d4-8830-c9821f8bcfd9,d914c35c-f3d5-420e-b3c5-7729b0d3dc0c,2025-06-05 16:03:13,in-app,treatment,1
9f4dbe84-73ec-4dcd-a3aa-4e00ce9a2105,c7f80431-e6a9-47e5-b06c-2581b687ae23,2025-07-06 17:51:45,in-app,treatment,0
89579c29-c65f-4972-b38d-a0275f65fff5,39264d24-d9a1-478c-a90d-e448ab80baa3,2025-08-04 16:05:18,web,treatment,0
d7d37002-d3bc-4d23-9a72-c6f835a251f5,97e303c9-a709-49f4-8a9e-34de21f9eca3,2025-08-02 11:36:24,in-app,treatment,0
b9bb45e5-8d68-44fe-aaca-c446a2a5c0ef,35e5d64d-3fd0-456d-b0cf-f9cc090f51b4,2025-09-11 16:22:41,web,control,0
15c97f6b-bad6-4c62-b083-caa0741fd030,148b09e8-d039-47aa-a377-672d033de4a7,2025-09-01 07:56:49,email,treatment,0
28cc3474-66ad-4ec1-93d8-57876070cb05,efd3dfc2-e9f3-4b40-aa38-713f9a3d4c22,2025-09-07 03:27:22,in-app,treatment,0
2bf2998b-b4c9-46ff-93fa-eea78c12852e,86533446-71f5-44ca-b7fb-b2c8e3e60718,2025-08-17 21:25:02,email,treatment,0
3af970f6-6915-4199-bf01-49fe3244db20,ae040cb5-c04f-43c5-b877-810296e496a6,2025-08-05 15:28:32,web,control,0
68fef877-54a1-4037-8eae-88c9860a437c,42ed44b2-a084-4a74-927a-9bf84f8b66f1,2025-06-05 20:02:20,web,treatment,0
08fc02d3-1a1a-4d33-9123-c03ccf32442f,f94d8d16-c1df-447c-93c4-4066df6119ac,2025-07-15 07:20:51,email,control,1
5ad70a2a-decb-4634-addc-4119233159d9,f726fe0f-11de-4c52-b0f6-0612e02585b8,2025-07-05 01:39:43,in-app,treatment,0
fc0a207e-1f48-4ede-b464-a13547388f28,4367e797-c8a2-48d9-acb5-c0576fc08082,2025-07-26 14:38:00,web,treatment,0
bc62293c-7379-427f-94a9-038b554cbdfc,d3c468e1-031b-4dc2-b2b6-f9731f76ea69,2025-07-27 23:05:10,email,control,0
018d181a-46b6-4748-b5c7-9c56291de34b,c04cd97b-5cc9-4cae-895f-7f8e5a939a6e,2025-09-18 06:18:48,in-app,treatment,0
3f2aa3ab-a25a-41e3-b528-a8f9970103f6,5a9a5321-1e51-422b-9d95-dfdec292be37,2025-08-20 10:20:46,web,treatment,0
3b373d40-b5a7-48a4-ba04-c83f23c53024,f01dbaf1-88b9-4ed4-b93c-3d49abbccfb9,2025-08-28 15:56:32,in-app,control,0
34825bd4-43e6-4cd6-9023-997676bf4eae,de6d8d86-506d-42ee-b651-397d1dc72ad8,2025-07-02 01:43:27,in-app,control,0
d0f6c219-c3f7-4cb7-9015-3f67d30ab435,43628858-440e-4fe9-861f-de135d194351,2025-08-21 15:58:12,email,control,0
b794ac65-c30e-4c37-8e8e-28f61b465f93,b3c61b2c-f8e9-4119-8209-d0c45fd3a78e,2025-09-06 04:53:02,in-app,control,1
75b631dc-c23c-4068-968d-e94bd4e5c4d9,32e2ee67-8663-4e76-92d8-38119b338c3e,2025-08-30 04:08:41,in-app,treatment,0
ffb83a36-ca41-4e2d-83d5-267bd0407e69,6372b555-c455-482a-9344-43b469f4552c,2025-08-25 21:27:22,in-app,treatment,0
cbf859b9-6bd4-468c-8794-510e7e41e9e9,d4b54beb-dbbc-4140-a8cf-0ed0a12283f1,2025-07-01 02:45:07,in-app,control,0
a69a7d1b-a57d-4806-98d4-042eb09a64fd,3c8e7eb0-2cf5-4d96-a5a0-2c57688f5dd7,2025-06-11 02:41:24,email,treatment,0
0f1a6eda-c1f6-4fa1-977b-29ec5716a3f4,4ca004b1-28da-49c5-bf17-20b934ae8fc8,2025-08-14 05:59:18,web,treatment,0
7b46dfe8-405a-457a-abc7-945408a57a41,46f3f5df-64ac-42ec-975a-46952ea4b9f3,2025-08-31 10:17:35,email,control,1
28019ff0-0a02-4074-ab06-8981794ac0ff,bcd39d3c-4d1d-4e7b-b191-070bae8614ba,2025-08-13 18:47:42,email,treatment,1
cfe0e6fc-3ea0-4ce8-aa74-e65422e230d2,6a1de55d-f0b2-4088-86f9-e7d5c9c97de8,2025-06-30 07:15:08,in-app,control,0
712bd42d-d22b-45a3-9798-21661c08df75,bf785f95-bacb-4480-8a8d-8f753c89dc07,2025-09-05 14:33:01,email,treatment,1
d5547506-cadf-4c50-9989-f2e9a3c5a9d3,d273a028-d5f1-49de-b1b0-dfdf539982bd,2025-08-03 15:29:14,web,control,0
f543f329-6277-4874-9416-fe5011fecbdd,d8cf10ce-8931-4149-b723-8eddb9697e97,2025-08-07 23:58:03,in-app,control,0
5ee6dcb4-569a-41c6-a2cf-7e5cb7e23925,93531bc0-a068-4c18-be52-aa2f4297eba4,2025-07-22 04:12:32,web,treatment,1
639faba1-78b7-44b5-8600-22495571e7ba,611c8c22-75d3-4cd1-9732-8f20f79e7312,2025-08-10 21:03:39,in-app,treatment,1
5e27d248-87bf-46bd-b27d-964def3baaae,8052af96-f2ad-4b64-a550-eca66bf717f2,2025-09-14 11:15:40,web,treatment,0
ba3ef786-db94-4d52-a49f-0c816f92e03e,e34721bf-89b4-49fa-889a-ad25bbfcc14f,2025-08-11 17:10:43,in-app,treatment,1
e055ab61-7af6-479b-8471-56bc771f1764,501fc6ca-2803-49d9-935d-34ac96b33f05,2025-09-25 06:51:12,web,treatment,0
974574fb-a5b7-4dab-8cd1-43a82df1e9f9,46409526-9038-4873-981d-03e67d6bd617,2025-07-01 11:57:40,web,treatment,1
37ef3430-20de-4f61-a48a-3af72d3e75aa,60e72619-752e-4275-9b2d-3d7b1bcea28e,2025-07-19 18:07:35,in-app,treatment,0
9df1e374-026b-49e4-b305-522362274da9,859ba218-f0d9-4c3b-a27b-6bd01481775c,2025-09-02 04:34:29,email,control,0
fd02850e-e37f-43cd-bdec-3f0b03abd21e,65a9f364-72c5-4ccd-9450-f196771c2bc7,2025-08-19 21:29:37,web,treatment,0
d180f61e-a932-4f94-8d04-89fe3cfba8b8,fc046906-7580-491e-ac8d-0bfe24f8179f,2025-09-09 03:43:20,web,control,0
8b7f9922-c364-4851-b9a6-d083a6018b7d,1e144796-d9b3-4040-8ad6-f66f932eb042,2025-07-29 20:11:17,in-app,treatment,0
060c6c57-74ab-41e0-bffc-ed79c9cfba51,f5c7139a-774b-45a5-bb33-86977dfa82e8,2025-06-29 16:34:12,in-app,control,0
aa484f82-44e5-4f40-a70e-00da03b4ac77,5a63329e-26fb-4134-a6f3-ac9729b65f04,2025-09-14 10:28:28,email,control,1
d4a2f36d-d79f-4d2d-9dd5-21b7b6deeeb2,0c9532c5-57ab-43c3-9773-a25b4cecdf94,2025-09-06 18:25:43,web,control,0
8f3f7cc3-e9d1-4ee1-8e49-e017a0dfec70,b519d763-ef55-47e6-b914-e8c934df9748,2025-06-05 00:00:06,in-app,control,0
3dcf8f52-ae8d-48f4-8b4f-3cc7f11196b2,46c7017e-deca-49a0-80ac-48cdcc542394,2025-07-02 20:24:25,in-app,control,0
f8091f39-376e-4a74-9ed1-fdef0d90d1d1,52636d60-111e-4069-9b97-65b4ba42ff48,2025-09-14 03:03:07,web,control,0
53bfd93f-f3d5-4392-9192-414907d75c59,1bdb340b-7073-4187-9cd6-06f7897ce9f0,2025-09-21 04:42:55,in-app,treatment,0
dadc07b3-aaf4-44bf-85f7-259230c72eda,97430a19-3d6e-4ddf-88b9-b61c48d0bb7c,2025-08-12 14:54:02,in-app,treatment,0
b03c1491-c32d-4551-9f15-0b7c886ccc39,017a7b07-268e-4d7d-a876-4e7d4dc314fa,2025-09-02 08:14:54,in-app,treatment,0
f0084b4f-7190-43bd-9442-80973263907f,9a765404-91c1-402b-8075-d8646adb7c2d,2025-07-01 09:58:28,email,control,0
13cf8fe8-853c-44fe-b41a-644b1dcb80d7,e0d60f76-c9d9-4bb4-88e1-15d71539cd83,2025-06-18 17:11:21,in-app,control,0
fbe6e587-f102-4d78-bde3-26a706d9a2cf,bb88b3d6-e9cf-4623-aaa3-da6175854de3,2025-07-16 03:00:11,email,treatment,0
a31d2fa3-fa79-4da9-87a5-2093f4ba8fdf,21a098e5-f25e-40ed-ace1-89d38ca48ef9,2025-08-18 13:49:51,in-app,treatment,0
14e9170f-6080-4783-9216-67c5d46135b7,3c8f68cb-c7df-493d-a487-47a0e787576b,2025-06-30 12:26:23,in-app,control,0
c0975cb2-a0fd-4bff-9266-682dc883c682,d4e0d827-48b4-486a-b6d4-7288b598ea41,2025-06-27 17:21:06,in-app,control,0
7a4401bc-b28b-4a3b-8e85-02a8d0d60669,072de717-3871-4db8-84c9-114b033d38fe,2025-09-18 21:33:14,email,control,0
5c7ad444-9388-4382-b341-06595cea730d,36b2f68b-2fa3-4ade-9724-1ad927142b25,2025-07-23 22:18:52,in-app,control,0
fdd3902e-451f-48a7-b886-165a71903061,ebd9b0a0-a89f-4122-8180-a2b46b96d4fb,2025-09-28 13:29:35,in-app,control,0
9f89059e-dfd2-4d5b-b74d-2c2620eef89f,4930094a-8cd3-4ba2-990c-e577628826b4,2025-08-07 05:36:11,in-app,treatment,1
bbcd6d79-1195-4f7d-bbf7-728f8dd1b3ba,37e5c8a7-b06c-4973-8c40-ffcb144295a0,2025-09-25 12:51:47,email,treatment,0
784b4b5a-ad16-48d1-9a8a-6dc4d195b39d,37727f8a-ce3a-4a98-8198-1821aa74cc55,2025-06-18 17:07:48,in-app,treatment,1
57d68294-385f-4081-83c4-3d5a7dbda6f6,ffdfc208-96ed-4ed7-8a98-e09aa48bbd27,2025-07-25 11:13:52,in-app,treatment,1
2382429f-5a6e-423f-974e-a082bf26228d,ff05ebde-c89a-4544-8d24-870a3cf4fa6f,2025-06-13 14:29:50,web,treatment,0
83009294-803a-4815-a107-816ecedc84c5,1ad05bd6-44df-4d49-aa96-7de4141be448,2025-07-29 15:20:21,in-app,control,0
8e98a1af-ad37-4303-9b1f-61738f7ae4d2,91b886ad-b9c0-412f-9826-89bc7833d6a9,2025-07-15 20:58:17,in-app,control,0
bbf8c00f-5c6f-44ff-8103-edcb9c1de942,2108367a-850c-40bc-92f7-6b04a36a8179,2025-08-20 09:02:47,web,control,0
e499b082-a8c6-429e-81ce-76e269d8f317,9123174a-651e-45cd-9a2f-d31ce5c55cd0,2025-07-14 21:34:04,in-app,control,0
d66073f8-d996-413b-948b-fd4f4b5518ac,db1a42f6-40f0-4673-a866-98e32e318139,2025-07-13 14:00:28,in-app,control,0
564ad454-6e35-45ff-b74c-8c88d7d8a511,12ae5ac8-2d75-45b8-b36f-fb274f508252,2025-09-04 02:04:14,in-app,treatment,1
1d1912d8-81e2-44cc-918c-f3a109025620,4dc06b14-dbfa-43f5-841c-e1cb70c9e6ff,2025-08-30 15:25:16,in-app,treatment,1
f4540e5e-ce1c-4ed3-bdbb-015d60fac9cd,e63f1a97-5939-4f1f-8852-f24694ed8b6b,2025-09-14 00:05:14,in-app,treatment,0
2ae187a3-a0d1-466f-93fd-c4390be98c6b,a2064412-4b5b-4b26-9d3a-c3a0bb9adaac,2025-08-07 23:23:25,in-app,control,1
f6e4ba97-31fd-4967-8df7-076919829b53,e189b487-f11c-4d8d-9ee6-8e6537d80890,2025-07-08 08:01:33,in-app,treatment,1
ec38f4cd-9321-4698-b128-931e15e09b8c,bd3a8cad-475c-4aae-a67d-24b9003a35ee,2025-07-11 08:20:29,web,control,0
8a028824-9861-4df1-a1c2-7548889e194a,00651a2b-5ccd-4b46-ab85-445c47318cd0,2025-07-09 14:44:19,in-app,treatment,0
cb0245a5-fe65-4979-9dce-11af3e3a4543,e26e9856-56af-4fb3-958f-9085e7d319e9,2025-07-23 08:06:41,web,treatment,0
bdd92d27-b51d-4fec-a83d-505fca6b4117,020b7413-cdc6-456c-8cde-8296c42f5506,2025-07-07 15:48:01,in-app,control,0
8e8563dd-f6d5-487c-a955-6fb5bc341dda,74a502ae-f9ff-4bbb-9ff3-48fe4ffa41b6,2025-08-26 09:19:34,in-app,control,1
d06ad8dd-4c13-4711-9070-f07962db5411,9d167040-f1f8-47fa-9883-79470cbe72e4,2025-06-01 07:56:51,in-app,control,0
a968c803-3ee7-4aa9-b6df-52d85e9652ba,2b5b8698-21c3-4b62-8948-ab33946f231c,2025-07-29 20:02:56,in-app,treatment,0
503fe1c1-33ce-46e6-aa06-bb5f80b64c84,981dcb78-b72b-4fed-8c2d-030547c12f65,2025-06-08 21:07:25,in-app,control,0
06ba09cc-d51c-47c0-846d-852f6742bb87,5297d10b-9ccf-4fc3-b34b-7949d41eb162,2025-07-12 02:35:12,in-app,treatment,0
c6781330-6a0e-4126-a7fa-705a6b7eef3a,1d8cb5ab-e565-4bde-8890-7c2667261702,2025-09-15 05:21:15,in-app,treatment,1
54f5fb81-ccfb-4500-b099-da51161cec7b,52e0cc21-d774-45fa-b36c-c81928607650,2025-06-07 21:03:23,in-app,control,0
b7512597-cf16-496b-a49a-7c1be599e018,aa67f8aa-e659-4d34-bca4-d0d38db9fc52,2025-06-13 13:16:03,in-app,control,0
1dd98ae9-2ef8-4607-881f-c130f01c8364,06752b0d-20f7-4921-aca4-bea4f35bbcf8,2025-06-04 02:43:08,email,control,1
ecb13b97-a506-475f-93fd-ba9b81eeaa7c,eb28b142-bb98-4857-89fb-96c8d8ea58b0,2025-07-22 23:52:15,email,control,0
13bc4e61-0583-4956-917a-575e9b08c56b,39bfc1c0-09e3-4e24-b56b-e10c074c466b,2025-07-12 20:24:36,in-app,treatment,0
149dfdad-7fc7-4d50-b0fb-0ad4df982eb0,40106850-9f88-49d9-9cec-f8ff3ed51055,2025-08-17 18:01:06,in-app,treatment,0
68923b68-b42e-447e-bcde-9d814b1994af,58918d83-971a-4930-8aff-76b3c385b831,2025-09-22 13:03:05,web,treatment,0
e631a339-9283-4053-a4e3-91a12ef25011,e07fc6fd-7495-4339-8299-33cc527485c5,2025-08-10 16:22:47,email,treatment,0
34a04191-0393-4a96-8702-69d66ee50d28,1f3eded1-a6fc-4974-855b-b5d491b76198,2025-06-27 05:34:59,web,control,0
90d3901e-3c2b-41f6-80fd-963c5c7964f4,0646684e-c1d2-478b-9da1-0ad75eceac9d,2025-06-15 03:15:11,web,control,0
e03729e7-acca-4e8e-b33b-0578ba05d560,842086b3-58ce-4bfb-974d-f82305ac6084,2025-06-25 00:27:52,email,control,0
6cb160b9-5047-43ca-b706-e43e4d7fbc04,4aa0f373-de07-4d6b-a889-4e21fb5d1b31,2025-08-09 00:17:46,in-app,control,1
2d7d823e-f603-42d9-9225-3f39fb17a013,fdd8efd8-3ee5-4f4c-87a4-92a060da19e7,2025-09-09 18:00:19,in-app,treatment,0
623a7f52-5015-460d-bcca-545c87bcb1fe,49e40f0b-9642-4b48-8c47-53bdb786652d,2025-09-12 22:03:09,in-app,treatment,0
15e43c7e-9993-4ab9-b576-0328850a271b,a29a20f9-9d82-4655-9f3d-4c65794825dd,2025-09-25 13:55:36,in-app,treatment,1
a0e2093b-a179-40f7-a725-fe4eb963bbe3,1096f543-8077-43a7-ba17-c525f7f1b8a3,2025-09-01 16:13:25,in-app,control,1
4ac4e963-7084-4149-bada-2e55a769c368,832fcbd5-4c6a-4cfd-8a42-51efa3fd7961,2025-06-11 11:38:42,email,control,0
465a2901-facc-4e25-8933-0e7c2672854d,f08a52da-1921-49d8-b930-e2888f7bb11c,2025-09-16 00:40:30,web,treatment,0
5624b6ea-3657-4dab-bf30-2de4db4d32eb,b062f51b-7f92-42b4-a1d8-5bbbc91c8447,2025-09-21 21:35:41,in-app,treatment,0
3822a14d-64dd-46bc-8c32-443006a074a3,3e5efd8f-7ddb-4bde-9368-9fc944c7f2cd,2025-06-05 05:05:49,in-app,treatment,1
447d0b7c-6328-4980-9880-f5170b857c3d,086d8bdc-3fe2-4005-97b5-afddbe68caf6,2025-09-27 03:55:03,email,control,1
22d245b3-0d1f-4f47-ae01-e53a4ca9a1a6,271e7355-9e3a-4e1d-9d88-bf49ffcb3c5e,2025-08-24 03:09:16,in-app,treatment,1
9094c791-6d3b-4924-a1c7-28e555837c29,a049b341-f29c-4468-9609-50c626aec482,2025-08-27 13:52:39,in-app,control,1
02a1add5-50a7-4c3d-a4f3-e5cae52c20e4,25ccac30-94f0-48c0-b4c8-3325d9815b8a,2025-09-30 21:02:24,in-app,treatment,1
97eb2bf1-ec45-4db4-b2ea-286c3002144e,8fb92640-b8e6-4ea7-95fb-491d7792444f,2025-09-01 14:54:47,email,control,0
67dcef26-c83e-46bf-a34e-09f318df1bc2,15472d16-42f9-448c-b3bc-b3a998f65872,2025-08-15 12:27:12,in-app,treatment,1
8275fb29-b792-4abf-b526-8b1e93d0f76d,00a54945-77ff-4728-8d27-7830901b826c,2025-07-18 11:58:03,in-app,treatment,0
4187f607-32b3-438d-ba96-169db1539f5a,6252c4fb-4ab9-4f3e-a67a-d4302efc2297,2025-08-24 12:36:43,email,treatment,0
cbc0e356-5d1b-40a7-afd1-f24980ec6065,b092228b-553f-4b26-b6a2-41fa7dda0129,2025-07-08 05:20:30,in-app,control,0
d748ab35-739b-4666-9196-2ef3082ac60d,97ae7115-8003-4128-9750-d65da2816142,2025-08-17 16:51:53,in-app,control,0
b2e4117f-3f30-4478-88cf-81d60d67e74c,f19ae37c-dd8d-4708-b6b2-d9ebccbe58ea,2025-06-29 12:10:27,email,control,0
ea3050bb-7dc5-41fd-96b8-e4db0ad7c2d8,924c35c3-fb5c-4353-9342-f8d5b1f76fac,2025-08-05 08:09:40,in-app,control,0
4067c03e-31ea-4bbd-b127-7c4eed0532a5,90ddafcf-efb9-4d52-a751-6e8a0e2c5303,2025-06-16 05:02:00,in-app,control,0
1026a53f-1b96-4940-8b63-766ff907ad7d,6502767d-7dc3-4f17-aa29-41b6756e3326,2025-08-15 10:50:22,email,treatment,1
d373210d-9379-4c72-bdf6-aa809598d9d0,ee036954-7e96-47a4-ac66-b559658965c6,2025-08-18 22:08:40,in-app,treatment,0
3dea5d45-7b6b-4a5b-b8ac-dfed776bdb56,fe59aa48-a231-49f5-ba0e-4c94bfe8ae6f,2025-06-05 08:57:52,in-app,treatment,0
608a3c87-fcb7-4876-994f-c986a43750e7,421b5489-922b-4d28-a5a8-f1322b968f71,2025-06-01 12:07:20,in-app,treatment,0
5fe6b2dd-c97e-4d03-ab6e-8b8a310551f0,c1ec2f5d-c465-4ff5-9dfa-3808927f3acd,2025-08-23 07:05:41,email,treatment,0
e02a8865-c122-4f31-a859-383d37bedb3b,b4d6e0b4-d77d-45be-8f1b-325a44ae4c34,2025-07-20 04:15:26,web,control,1
9c8c277d-1fa9-4f75-ae6d-740eb29953d6,e5340b8d-c983-4d54-acb4-6c2dab5b5938,2025-07-04 17:07:08,web,treatment,0
812c00a2-ddcf-4a1a-b0c8-c33d3fc267c5,5bba3e91-ef4d-40c1-ad8e-1a664de73f9c,2025-09-21 15:41:18,email,control,0
16f2979a-63e3-4f8d-a534-a0f1b280bc7b,d82bc487-a9f9-44bf-a13f-2943ccef07ad,2025-07-04 06:11:02,in-app,control,0
55c6103f-dde3-487b-a43a-c1e709fe56bb,3bfa5efd-ebfd-4e11-9112-1700779e7719,2025-08-27 10:36:12,in-app,treatment,0
4379e9a2-fcda-42e1-a369-5f6ca56acdb9,af494792-af76-438a-aed1-ac0396aedafd,2025-07-13 10:10:08,in-app,control,1
eceac49a-9dee-4224-871d-17e367b4d3b2,9273b2ff-2fae-4193-ae71-85a1eba3514e,2025-07-01 17:54:13,in-app,control,0
